0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
4,4,9,18,7,2,8,11,2,14,15,12,16,3,10,3,4,2,29,7,21,15,4,4,10,7,7,5,5,17,7,2,2,16,16,2,19,9,14,15,3,15,10,3,12,3,10,3,14,11,6,12,17,7,24,4,6,21,3,5,4,2,16
0,0,0,0,86,0,0,25,0,0,72,0,0,58,0,38,0,0,20,85,0,64,0,0,0,23,13,28,7,17,6,0,0,0,0,0,133,5,0,0,5,18,0,15,0,3,0,5,0,29,0,0,31,32,0,0,0,0,4,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,9,0,0,0,0,0,0,0,4,17,0,0,0,0,7,0,0,0,7,0,0,2,5,7,0,1,0,10,0,0,0,1,60,1,4,1,0,5,0,3,8,0,0,0,0,2,0,3,3,5,6,0,1,0,0,0,3,0,5
0,0,0,0,0,0,0,7,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,24,0,0,0,0,0,0,33,22,0,0,3,10,0,0,0,0,0,0,0,37,0,0,45,96,0,0,0,0,0,0,0,0,1
2,4,2,7,3,2,3,5,2,6,3,2,17,24,2,3,8,12,3,5,2,3,2,2,2,7,3,3,7,5,3,2,2,4,8,2,5,3,4,3,3,10,2,3,4,3,2,9,4,3,2,2,3,3,6,2,2,4,3,4,2,6,2
0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,21,17,0,0,0,0,0,0,0,0,0
19,2,0,8,23,0,4,7,2,7,3,10,6,3,4,10,12,16,19,14,14,16,14,4,10,18,11,24,6,21,7,2,24,10,16,6,25,13,14,7,3,13,0,3,0,3,14,3,0,11,16,6,13,6,26,6,2,6,3,0,2,4,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,7,7,0,0,72,0,23,5,0,0,5,0,6,0,0,44,3,0,8,0,0,10,4,15,5,5,13,4,0,0,0,0,5,11,6,0,5,16,32,0,4,0,14,7,0,0,3,0,0,35,32,0,0,5,0,4,0,0,0,7
0,0,0,0,23,0,0,0,0,0,14,0,0,0,0,10,0,0,0,32,0,4,0,0,0,0,0,63,0,0,81,0,0,0,0,0,0,0,0,3,14,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,2,1,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
0,0,0,0,10,0,0,0,0,0,0,0,0,8,0,10,0,0,8,3,0,3,0,0,0,9,7,3,27,5,0,0,0,0,0,0,9,5,0,3,3,0,0,5,0,0,0,0,0,3,0,0,14,6,0,0,0,0,0,0,0,0,0
0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,3,0,0,2,0,0,3,0,0,0,3,2,3,3,3,3,0,0,0,0,0,2,2,0,3,3,2,0,3,0,3,0,3,0,2,0,0,2,2,0,0,0,0,3,0,0,0,0
0,0,0,2,7,0,0,3,0,2,3,0,0,33,0,3,0,0,3,3,0,7,0,0,0,5,6,4,24,5,3,0,0,0,0,2,9,5,0,5,4,3,0,4,0,3,2,4,0,7,0,0,5,4,0,0,10,0,4,0,0,0,0
0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,3,0,0,0,0,0,1,14,0,3,0,0,0,0,0,0,0,0,4,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,13,2,16,0,2,137,23,0,30,7,21,3,8,2,0,16,34,5,11,2,17,18,28,27,6,13,0,45,11,0,45,44,2,6,6,31,6,9,15,8,21,22,0,2,0,8,0,2,16,46,15,14,12,0,17,7,30,0,0,0,22,246
0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,1,0,0,0,4,0,21,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2,0,2,12,7,6,0,61,5,16,7,12,3,9,4,4,7,6,3,3,4,5,28,12,11,4,4,14,20,9,0,13,15,4,20,3,3,0,13,7,3,0,16,6,40,0,3,0,6,12,0,3,19,3,10,3,7,4,0,21,19,2,22
0,0,0,12,0,0,0,31,0,21,0,0,21,1,0,70,0,0,12,0,0,29,0,0,4,14,18,0,47,16,0,0,0,0,0,21,15,15,0,14,3,4,0,0,0,0,10,0,0,10,0,0,27,7,19,0,25,0,0,0,0,0,14
0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,3,0,0,0,0,0,3,8,0,3,0,0,0,0,0,0,0,0,5,3,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,8,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,9,0,0,5,0,0,9,0,0,0,3,0,3,1,7,1,0,0,0,0,0,0,5,0,0,5,9,0,3,0,3,0,4,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0
30,4,56,48,9,0,31,5,37,32,0,47,0,44,3,3,47,47,11,0,49,0,53,22,11,48,27,3,13,30,0,64,33,52,63,36,9,17,2,0,0,14,60,10,35,0,42,0,2,15,40,59,18,6,2,50,3,48,0,33,2,45,20
0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,7,0,0,0,10,0,12,33,0,0,37,0,4,26,0,0,29,0,0,0,4,0,3,15,13,3,0,0,3,9,0,0,0,0,0,0,0,0,17,0,0,2,0,0,0,9,0,5
0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,10,0,0,7,3,0,3,0,0,0,4,0,3,35,4,3,0,0,0,0,0,0,2,0,3,6,2,0,3,0,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
10,26,57,63,102,28,14,23,63,35,63,24,47,35,36,47,63,81,21,99,59,17,100,20,43,15,31,27,19,140,43,23,34,24,44,8,77,20,103,23,3,48,51,11,49,15,29,9,60,47,16,17,111,9,141,52,15,107,3,23,13,24,53
0,0,0,0,0,0,0,4,0,0,0,0,5,3,1,0,3,0,4,0,3,3,2,3,0,13,4,0,0,5,0,3,0,0,0,0,14,4,0,5,3,4,3,0,0,0,0,0,0,4,0,0,4,4,0,0,0,3,0,0,3,0,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,21,0,0,5,0,0,0,0,0,0,0,9,0,0,4,0,0,9,0,0,0,17,23,3,6,0,7,0,0,0,0,0,0,7,0,2,11,0,0,3,0,4,0,3,0,2,0,0,2,11,0,0,0,0,3,0,0,0,1
0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,4,0,0,0,24,0,3,5,0,3,0,0,0,0,0,0,7,0,3,3,0,0,1,0,3,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0
2,0,2,11,5,4,0,9,2,5,9,2,7,3,6,7,2,0,7,3,6,7,5,4,9,3,7,5,3,5,0,3,7,6,3,10,5,3,17,4,3,9,10,3,0,0,9,0,2,5,4,3,3,0,12,6,3,7,0,3,5,8,9
0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,2,0,4,2,0,0,0,0,0,2,25,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,1,10,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,0,5,0,0,31,0,0,1,0,0,30,0,3,0,0,9,5,0,7,0,0,0,14,7,3,9,13,7,0,0,0,0,0,31,5,0,5,3,11,0,1,0,3,0,0,0,7,0,0,11,3,0,0,0,0,3,0,0,0,0
0,0,0,0,5,0,0,26,15,0,2,0,4,36,0,8,0,0,5,25,0,0,18,0,15,6,2,7,16,2,0,0,0,2,0,0,4,9,6,8,4,2,0,7,11,0,0,0,0,2,0,19,6,15,10,2,4,0,0,0,8,4,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,15,0,0,25,0,0,11,0,0,6,0,9,0,0,53,10,0,27,0,0,0,10,48,6,3,20,0,0,0,0,0,0,89,3,0,5,6,56,0,3,0,3,0,1,0,34,0,0,78,6,0,0,0,0,3,0,0,0,0
0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,7,3,0,1,0,0,0,0,0,0,0,0,1,3,0,0,3,0,6,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,18,0,0,6,6,0,12,0,0,0,9,3,9,14,5,9,0,0,0,0,0,21,6,0,10,5,5,0,3,0,0,0,3,0,8,0,0,3,21,0,0,0,0,0,0,0,0,0
0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,4,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,3,9,0,0,5,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7,10,0,0,14,0,7,0,0,3,12,0,5,0,0,4,0,0,3,0,0,4,30,12,3,5,4,0,0,0,0,0,6,41,10,0,5,3,4,0,3,0,0,14,0,0,8,0,0,8,23,3,0,4,0,0,0,0,0,3
2,2,2,24,8,0,0,0,22,14,17,15,0,0,3,12,2,39,40,30,2,25,6,2,0,67,173,3,142,112,32,6,0,8,49,16,0,51,26,24,9,31,17,3,0,14,22,6,2,36,0,0,128,19,6,2,13,8,7,2,5,35,10
0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,6,0,0,0,1,0,3,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
0,0,0,10,37,0,0,0,0,19,12,0,3,23,0,15,0,0,5,3,0,14,0,0,4,8,0,4,8,3,0,0,0,0,0,6,3,5,0,24,22,11,0,15,0,0,9,0,0,73,0,0,0,5,7,0,23,0,0,0,0,0,3
0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,16,0,0,8,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,19,0,1,0,0,0,0,0,0,0,0
0,0,12,48,11,2,0,15,6,35,3,0,18,11,9,11,22,17,7,15,27,9,18,4,41,7,9,17,21,15,3,2,0,16,26,3,33,6,37,13,3,9,30,3,36,3,19,3,25,19,0,15,19,3,19,8,3,16,4,10,4,7,53
8,12,18,15,46,13,12,13,11,23,3,13,15,22,6,5,18,12,8,15,13,3,15,29,17,42,15,3,3,8,7,56,8,23,20,3,33,2,23,12,3,6,15,3,17,3,3,0,18,5,10,18,22,4,16,9,5,5,3,8,9,7,22
0,0,4,5,5,0,0,3,0,3,5,0,3,3,4,5,0,0,3,3,0,9,3,3,3,3,7,3,5,3,3,3,0,0,0,3,3,5,3,6,3,3,8,3,3,3,3,3,0,3,0,9,5,3,3,0,3,3,3,0,3,0,3
0,0,0,3,19,0,0,3,0,6,5,0,3,31,3,3,0,0,3,5,0,3,12,0,3,0,3,5,3,8,0,1,0,0,0,3,3,3,11,3,4,9,0,5,5,0,5,0,0,3,0,5,3,3,7,0,3,1,0,0,3,0,8
0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,3,0,0,30,3,0,3,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,5,0,3,1,0,0,3,0,7,0,3,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0
0,0,0,0,51,0,0,5,0,0,0,0,0,0,0,2,0,0,24,0,0,0,0,0,0,17,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
0,0,0,0,17,0,0,6,0,0,6,0,0,24,0,10,0,0,9,16,0,11,0,0,0,9,25,3,33,12,8,0,0,0,0,0,15,9,0,3,10,10,0,3,0,6,0,8,0,43,0,0,19,3,0,0,0,0,6,0,0,0,0
0,0,0,49,25,15,0,32,0,40,2,0,2,31,7,0,20,0,21,0,0,18,30,7,16,38,2,7,42,23,7,37,0,0,33,16,15,21,10,8,3,7,12,9,16,3,16,0,0,1,0,17,0,29,2,0,1,10,1,0,24,0,25
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,4,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,3,0,0,0,1,0,1
0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,18,0,0,13,0,0,2,0,0,0,11,0,25,13,40,13,0,0,0,0,0,0,3,0,0,3,35,0,9,0,9,0,3,0,4,0,0,34,3,0,0,0,0,3,0,0,0,0
0,0,0,3,5,0,0,20,0,9,5,0,0,19,0,5,0,0,35,35,0,16,0,0,0,3,3,3,13,85,6,0,0,0,0,3,11,3,0,3,3,53,0,3,0,3,6,0,0,60,0,0,34,4,0,0,4,0,4,0,0,0,0
0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,11,0,6,0,0,0,0,0,0,2,0,3,3,0,0,3,0,3,0,3,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0
0,0,115,54,88,58,0,7,0,149,4,0,55,67,34,16,82,0,3,22,70,10,51,119,42,24,7,3,25,10,7,32,0,78,64,35,111,3,72,6,11,5,160,5,120,6,62,3,88,13,0,33,19,3,94,79,9,94,3,51,33,0,57
0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,7,0,3,0,0,0,0,0,0,3,0,3,3,0,0,3,0,10,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,0,0,3,0,7,20,0,3,0,0,0,0,0,0,6,0,4,8,0,0,3,0,3,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0
0,0,2,92,10,0,0,5,0,31,7,0,3,11,2,18,0,0,7,4,4,3,5,10,3,3,3,3,54,7,3,5,0,0,0,13,8,7,8,5,7,5,10,3,8,0,12,0,2,3,0,3,3,14,8,0,7,19,11,2,4,0,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0
4,0,0,0,37,0,1,0,0,0,0,1,0,0,0,0,0,30,13,0,0,0,0,0,0,1,1,0,5,27,54,25,46,0,0,0,0,25,27,2,9,21,0,11,0,9,0,5,0,21,7,15,32,15,31,0,0,0,12,0,0,0,0
4,19,5,9,73,2,10,3,14,5,0,9,5,14,26,41,21,10,11,0,18,0,2,2,5,79,14,19,11,31,0,4,21,4,2,10,20,23,2,21,3,20,8,7,29,0,33,3,22,13,16,1,47,27,3,4,3,50,0,2,2,8,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,2,0,8,0,0,9,0,0,0,0,0,0,5,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0
0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,127,34,2,1,3,9,15,3,2,3,3,8,3,20,3,3,22,2,19,1,2,3,3,5,11,0,5,11,0,8,13,7,10,1,3,0,5,3,9,4,7,0,28,5,3,4,3,1,3,31,8,3,5,5,2,11,1,0,2,3
0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,1,13,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5,0,0,18,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,3,12,3,3,3,0,0,0,0,0,0,0,5,0,4,4,3,0,3,0,0,0,0,0,3,0,0,9,7,0,0,0,0,0,0,0,0,0
0,0,0,0,3,0,0,5,0,0,3,0,0,0,0,3,0,0,13,3,0,3,0,0,0,3,7,3,6,3,5,0,0,0,0,0,6,11,0,5,3,3,0,3,0,5,0,0,0,3,0,0,10,9,0,0,0,0,3,0,0,0,0
2,2,3,3,5,3,2,3,4,3,11,4,3,11,0,5,5,2,3,7,3,9,3,5,3,3,3,3,5,3,9,3,14,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,5,3,2,3,1,3,5,3,3,3,7,3,3,2,3
0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,14,0,0,0,0,0,6,0,0,0,0,9,0,0,0,7,0,25,0,0,0,0,0,3,13,0,8,0,0,0,0,0,0,4,0,24,3,0,0,3,0,13,0,3,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,119,0,0,0,2,0,0,11,0,0,2,0,0,0,0,0,0,0,129,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,197,0,0,0,0,0,0,3,0,0
0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3,10,14,27,11,2,8,33,2,38,0,3,29,20,0,2,8,148,0,0,4,0,0,2,22,15,18,36,6,0,6,20,15,7,8,20,34,10,18,0,3,0,12,0,0,8,42,3,15,17,12,16,30,4,47,2,17,0,3,2,0,2,72
0,0,0,23,11,0,0,5,0,7,5,0,0,11,0,153,0,0,5,7,0,3,0,0,4,3,3,12,24,7,7,0,0,0,0,10,6,13,0,5,3,30,0,3,0,13,63,5,0,14,0,0,5,3,0,0,4,0,3,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,10,0,4,36,3,5,0,0,0,0,0,5,4,0,3,3,9,0,5,0,0,0,0,0,9,0,0,12,10,0,0,0,0,4,0,0,0,0
0,0,0,32,54,0,0,13,0,20,2,0,55,47,0,62,0,0,60,12,0,2,33,0,41,44,23,36,17,106,5,0,0,0,0,31,105,19,11,40,0,46,0,13,11,6,31,5,0,46,0,18,146,67,103,0,29,0,10,0,5,0,81
0,0,0,10,19,0,0,6,0,5,1,0,0,3,0,5,0,0,1,1,0,9,0,0,0,6,3,5,13,3,9,0,0,0,0,9,11,5,0,7,3,2,0,5,0,3,3,3,0,10,0,0,20,3,0,0,4,0,7,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,14,13,0,0,9,0,43,29,0,16,30,0,9,0,0,14,5,0,28,2,0,0,36,9,3,3,14,13,7,0,0,0,5,34,9,14,25,3,23,0,13,19,9,8,5,0,19,0,4,36,5,20,0,14,0,13,0,11,0,1
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
0,0,0,99,70,0,0,34,0,62,4,0,0,9,0,11,0,0,52,6,0,5,0,0,0,66,107,12,13,32,10,0,0,0,0,14,15,6,0,5,11,44,0,6,0,6,79,3,0,123,0,0,67,3,0,0,28,0,3,0,0,0,4
4,3,3,4,6,3,3,2,6,5,6,5,4,4,5,2,7,4,2,4,9,2,4,3,10,4,2,8,6,4,2,3,17,4,2,2,4,2,4,2,4,2,4,2,7,2,16,2,3,3,7,3,11,2,3,8,4,5,2,5,4,2,10
0,0,0,0,49,0,0,0,0,0,21,0,0,0,0,19,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,23,0,0,8,0,0,12,0,24,20,1,6,1,0,27,17,0,17,12,0,40,13,13,17,35,23,9,0,0,1,0,0,78,13,4,9,4,13,10,7,42,15,0,6,9,52,0,39,23,57,26,0,4,19,5,6,6,0,57
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,13,14,0,0,3,0,46,12,0,6,57,0,5,0,0,15,6,0,8,49,0,8,40,3,3,5,13,5,9,0,0,0,4,3,7,16,4,11,3,0,3,4,5,10,5,0,5,0,9,3,10,20,0,8,0,8,0,31,0,14
0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,3,0,5,0,3,0,0,3,0,4,4,0,14,3,0,0,0,0,2,0,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,3
0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,7,0,0,0,17,0,16,0,0,0,0,0,5,48,0,25,0,0,0,0,0,0,0,0,13,4,0,0,7,0,9,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0
0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,0,0,3,0,0,3,0,0,10,0,4,0,0,3,7,0,5,0,0,0,7,3,3,3,6,7,0,0,0,0,0,7,3,0,0,3,19,0,4,0,12,0,3,0,5,0,0,17,3,0,0,3,0,3,0,0,0,0
